date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:37	122684/122684	---M--	200	added ('OK')	image/jpeg	etag:%226535e40e-1df3c%22	https://static.laralink.com/html/sattiyas/assets/img/instagram_4.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/instagram_4.jpg	(from https://static.laralink.com/html/sattiyas/index.html)
22:07:39	86892/86892	---M--	200	added ('OK')	image/jpeg	etag:%226535e41a-1536c%22	https://static.laralink.com/html/sattiyas/assets/img/instagram_5.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/instagram_5.jpg	(from https://static.laralink.com/html/sattiyas/index.html)
22:07:41	137225/137225	---M--	200	added ('OK')	image/jpeg	etag:%226535e428-21809%22	https://static.laralink.com/html/sattiyas/assets/img/instagram_6.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/instagram_6.jpg	(from https://static.laralink.com/html/sattiyas/index.html)
22:07:42	97212/97212	---M--	200	added ('OK')	image/jpeg	etag:%22654a9e93-17bbc%22	https://static.laralink.com/html/sattiyas/assets/img/hero2.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/hero2.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:43	5714/5714	---M--	200	added ('OK')	image/png	etag:%2265362aa0-1652%22	https://static.laralink.com/html/sattiyas/assets/img/animated_text.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/animated_text.png	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:45	200705/200705	---M--	200	added ('OK')	image/jpeg	etag:%22654a9ea9-31001%22	https://static.laralink.com/html/sattiyas/assets/img/hero5.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/hero5.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:46	91151/91151	---M--	200	added ('OK')	image/jpeg	etag:%22654a9eae-1640f%22	https://static.laralink.com/html/sattiyas/assets/img/hero6.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/hero6.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:48	169674/169674	---M--	200	added ('OK')	image/jpeg	etag:%22654aa06a-296ca%22	https://static.laralink.com/html/sattiyas/assets/img/men2.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/men2.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:49	81915/81915	---M--	200	added ('OK')	image/jpeg	etag:%22654aa31d-13ffb%22	https://static.laralink.com/html/sattiyas/assets/img/women2.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/women2.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:50	56644/56644	---M--	200	added ('OK')	image/jpeg	etag:%22654aa05c-dd44%22	https://static.laralink.com/html/sattiyas/assets/img/kid1.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/kid1.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:52	119979/119979	---M--	200	added ('OK')	image/jpeg	etag:%22654a9d41-1d4ab%22	https://static.laralink.com/html/sattiyas/assets/img/children2.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/children2.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:53	65809/65809	---M--	200	added ('OK')	image/jpeg	etag:%22654a9d29-10111%22	https://static.laralink.com/html/sattiyas/assets/img/card3.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/card3.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:54	61663/61663	---M--	200	added ('OK')	image/jpeg	etag:%22654aa077-f0df%22	https://static.laralink.com/html/sattiyas/assets/img/post1.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post1.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:56	55759/55759	---M--	200	added ('OK')	image/jpeg	etag:%22654aa07d-d9cf%22	https://static.laralink.com/html/sattiyas/assets/img/post2.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post2.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:58	122023/122023	---M--	200	added ('OK')	image/jpeg	etag:%2265378420-1dca7%22	https://static.laralink.com/html/sattiyas/assets/img/post3.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post3.jpg	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:07:58	3178/3178	---M--	200	added ('OK')	image/png	etag:%22654639e9-c6a%22	https://static.laralink.com/html/sattiyas/assets/img/payment_method_1.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/payment_method_1.png	(from https://static.laralink.com/html/sattiyas/home-v2.html)
22:08:00	203909/203909	---M--	200	added ('OK')	image/png	etag:%22654a9eb5-31c85%22	https://static.laralink.com/html/sattiyas/assets/img/hero7.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/hero7.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:01	4696/4696	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22654856ce-1258%22	https://static.laralink.com/html/sattiyas/assets/img/hero_shape.svg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/hero_shape.svg	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:02	44624/44624	---M--	200	added ('OK')	image/png	etag:%22654a9e46-ae50%22	https://static.laralink.com/html/sattiyas/assets/img/gold.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/gold.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:03	36178/36178	---M--	200	added ('OK')	image/png	etag:%22654a9d53-8d52%22	https://static.laralink.com/html/sattiyas/assets/img/diamond.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/diamond.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:05	125833/125833	---M--	200	added ('OK')	image/png	etag:%226538a076-1eb89%22	https://static.laralink.com/html/sattiyas/assets/img/platinum.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/platinum.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:06	62700/62700	---M--	200	added ('OK')	image/png	etag:%226538b288-f4ec%22	https://static.laralink.com/html/sattiyas/assets/img/product17.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product17.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:07	45297/45297	---M--	200	added ('OK')	image/png	etag:%226538b29a-b0f1%22	https://static.laralink.com/html/sattiyas/assets/img/product18.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product18.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:08	50941/50941	---M--	200	added ('OK')	image/png	etag:%226538b2b2-c6fd%22	https://static.laralink.com/html/sattiyas/assets/img/product19.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product19.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:10	56983/56983	---M--	200	added ('OK')	image/png	etag:%226538b2c2-de97%22	https://static.laralink.com/html/sattiyas/assets/img/product20.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product20.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:11	31344/31344	---M--	200	added ('OK')	image/png	etag:%226538b2d4-7a70%22	https://static.laralink.com/html/sattiyas/assets/img/product21.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product21.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:13	45297/45297	---M--	200	added ('OK')	image/png	etag:%226538b2e8-b0f1%22	https://static.laralink.com/html/sattiyas/assets/img/product22.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product22.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:14	192820/192820	---M--	200	added ('OK')	image/jpeg	etag:%22654a9cd2-2f134%22	https://static.laralink.com/html/sattiyas/assets/img/banner1.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/banner1.jpg	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:16	71900/71900	---M--	200	added ('OK')	image/png	etag:%226538e68c-118dc%22	https://static.laralink.com/html/sattiyas/assets/img/neckless.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/neckless.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:17	38502/38502	---M--	200	added ('OK')	image/png	etag:%2265390538-9666%22	https://static.laralink.com/html/sattiyas/assets/img/product23.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product23.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:18	48147/48147	---M--	200	added ('OK')	image/png	etag:%226539054a-bc13%22	https://static.laralink.com/html/sattiyas/assets/img/product24.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product24.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:20	46622/46622	---M--	200	added ('OK')	image/png	etag:%226539055c-b61e%22	https://static.laralink.com/html/sattiyas/assets/img/product25.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/product25.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:21	52157/52157	---M--	200	added ('OK')	image/jpeg	etag:%22654aa083-cbbd%22	https://static.laralink.com/html/sattiyas/assets/img/post4.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post4.jpg	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:23	25597/25597	---M--	200	added ('OK')	image/png	etag:%226538f2cc-63fd%22	https://static.laralink.com/html/sattiyas/assets/img/news_shape1.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/news_shape1.png	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:24	1369422/1369422	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226538f232-14e54e%22	https://static.laralink.com/html/sattiyas/assets/img/newsletter_bg1.svg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/newsletter_bg1.svg	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:25	81896/81896	---M--	200	added ('OK')	image/jpeg	etag:%22654a9ded-13fe8%22	https://static.laralink.com/html/sattiyas/assets/img/footer_bg.jpeg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/footer_bg.jpg	(from https://static.laralink.com/html/sattiyas/home-v3.html)
22:08:26	51387/51387	---M--	200	added ('OK')	image/png	etag:%22654a35cf-c8bb%22	https://static.laralink.com/html/sattiyas/assets/img/thumb1.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb1.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:28	45087/45087	---M--	200	added ('OK')	image/png	etag:%22654a360a-b01f%22	https://static.laralink.com/html/sattiyas/assets/img/thumb2.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb2.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:28	48422/48422	---M--	200	added ('OK')	image/png	etag:%22654a3649-bd26%22	https://static.laralink.com/html/sattiyas/assets/img/thumb3.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb3.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:30	56103/56103	---M--	200	added ('OK')	image/png	etag:%22654a365b-db27%22	https://static.laralink.com/html/sattiyas/assets/img/thumb4.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb4.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:32	220609/220609	---M--	200	added ('OK')	image/png	etag:%22654aa2e2-35dc1%22	https://static.laralink.com/html/sattiyas/assets/img/thumb1_lg.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb1_lg.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:33	77167/77167	---M--	200	added ('OK')	image/png	etag:%22654aa2e9-12d6f%22	https://static.laralink.com/html/sattiyas/assets/img/thumb2_lg.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb2_lg.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:35	103457/103457	---M--	200	added ('OK')	image/png	etag:%22654aa2f2-19421%22	https://static.laralink.com/html/sattiyas/assets/img/thumb3_lg.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb3_lg.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:36	121375/121375	---M--	200	added ('OK')	image/png	etag:%22654aa2f9-1da1f%22	https://static.laralink.com/html/sattiyas/assets/img/thumb4_lg.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/thumb4_lg.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:37	5950/5950	---M--	200	added ('OK')	image/png	etag:%22653df602-173e%22	https://static.laralink.com/html/sattiyas/assets/img/avatar.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/avatar.png	(from https://static.laralink.com/html/sattiyas/product_details.html)
22:08:39	60327/60327	---M--	200	added ('OK')	image/jpeg	etag:%22654aa08a-eba7%22	https://static.laralink.com/html/sattiyas/assets/img/post5.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post5.jpg	(from https://static.laralink.com/html/sattiyas/blog.html)
22:08:40	87555/87555	---M--	200	added ('OK')	image/jpeg	etag:%22653e389a-15603%22	https://static.laralink.com/html/sattiyas/assets/img/post6.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post6.jpg	(from https://static.laralink.com/html/sattiyas/blog.html)
22:08:42	100860/100860	---M--	200	added ('OK')	image/jpeg	etag:%22653e38a2-189fc%22	https://static.laralink.com/html/sattiyas/assets/img/post7.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post7.jpg	(from https://static.laralink.com/html/sattiyas/blog.html)
22:08:43	24578/24578	---M--	200	added ('OK')	image/jpeg	etag:%22653e393a-6002%22	https://static.laralink.com/html/sattiyas/assets/img/lpost1.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/lpost1.jpg	(from https://static.laralink.com/html/sattiyas/blog.html)
22:08:44	23626/23626	---M--	200	added ('OK')	image/jpeg	etag:%22653e3946-5c4a%22	https://static.laralink.com/html/sattiyas/assets/img/lpost2.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/lpost2.jpg	(from https://static.laralink.com/html/sattiyas/blog.html)
22:08:46	21576/21576	---M--	200	added ('OK')	image/jpeg	etag:%22653e3952-5448%22	https://static.laralink.com/html/sattiyas/assets/img/lpost3.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/lpost3.jpg	(from https://static.laralink.com/html/sattiyas/blog.html)
22:08:48	235030/235030	---M--	200	added ('OK')	image/jpeg	etag:%22654aa071-39616%22	https://static.laralink.com/html/sattiyas/assets/img/post_details.jpg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/post_details.jpg	(from https://static.laralink.com/html/sattiyas/blog_details.html)
22:08:48	39034/39034	---M--	200	added ('OK')	image/png	etag:%22653f35d8-987a%22	https://static.laralink.com/html/sattiyas/assets/img/author.png	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/author.png	(from https://static.laralink.com/html/sattiyas/blog_details.html)
22:08:50	8392/8392	---M--	200	added ('OK')	image/jpeg	etag:%22654a720a-20c8%22	https://static.laralink.com/html/sattiyas/assets/img/cart-product-1.jpeg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/cart-product-1.jpg	(from https://static.laralink.com/html/sattiyas/cart.html)
22:08:51	9116/9116	---M--	200	added ('OK')	image/jpeg	etag:%22654a70f7-239c%22	https://static.laralink.com/html/sattiyas/assets/img/cart-product-2.jpeg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/cart-product-2.jpg	(from https://static.laralink.com/html/sattiyas/cart.html)
22:08:52	8496/8496	---M--	200	added ('OK')	image/jpeg	etag:%22654a869d-2130%22	https://static.laralink.com/html/sattiyas/assets/img/cart-product-3.jpeg	D:/ChatGPT/layout_duan1/static.laralink.com/html/sattiyas/assets/img/cart-product-3.jpg	(from https://static.laralink.com/html/sattiyas/wishlist.html)
